gw_site_id	county_code	well_log_nbr	gw_logid	well_tag_nbr	other_identity_id	other_identity_name	other_identity_description	download_date
18143	HARN	302	HARN0000302		'No. 22'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18144	HARN	306	HARN0000306		'No. 23'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
10139	HARN	307	HARN0000307		'23S/30E-24aad'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18415	HARN	308	HARN0000308		'23S/30E-24bba'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
16119	HARN	312	HARN0000312		'23S/30E-26dac'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18146	HARN	313	HARN0000313		'No. 26'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18145	HARN	314	HARN0000314		'No. 25'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
16116	HARN	315	HARN0000315		'No. 24'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18413	HARN	316	HARN0000316		'23S/30E-20cac'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18417	HARN	320	HARN0000320		'23S/30E-35aad'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6255	HARN	323	HARN0000323	94729	'23S/30E-36bbc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
6255	HARN	323	HARN0000323	94729	'23S/30E-36cbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
17931	HARN	329	HARN0000329		'433607118572201'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
17931	HARN	329	HARN0000329		'No. 30'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18147	HARN	330	HARN0000330		'433604118572501'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18147	HARN	330	HARN0000330		'No. 31'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18148	HARN	331	HARN0000331		'No. 32'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18149	HARN	332	HARN0000332		'433622118584101'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18149	HARN	332	HARN0000332		'No. 33'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
6290	HARN	335	HARN0000335		'10N-3d2'	USGS WSP 0817	Meinzer, O.E., and Wenzel, L.K., 1936, Water levels and artesian pressures in observation wells in the United States in 1936: U.S. Geological Survey Water Supply Paper 817.	1/29/2024
6290	HARN	335	HARN0000335		'22/31-3d2'	USGS WSP 0845	Meinzer, O.E., and Wenzel, L.K., 1939, Water levels and artesian pressures in observation wells in the United States in 1938: U.S. Geological Survey Water Supply Paper 845.	1/29/2024
6290	HARN	335	HARN0000335		'22/31-3D2'	USGS WSP 0886	Meinzer, O.E., and Wenzel, L.K., 1940, Water levels and artesian pressure in observation wells in the United States in 1939: U.S. Geological Survey Water Supply Paper 886.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 0910	Meinzer, O.E., and Wenzel, L.K., 1941, Water levels and artesian pressures in observation wells in the United States in 1940, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 910.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 0940	Meinzer, O.E., and Wenzel, L.K., 1942, Water levels and artesian pressure in observation wells in the United States, 1941, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 940.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 0948	Meinzer, O.E., and Wenzel, L.K., 1944, Water levels and artesian pressure in observation wells in the United States, 1942, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 948.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 0990	Meinzer, O.E., and Wenzel, L.K., 1946, Water levels and artesian pressure in observation wells in the United States in 1943, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 990.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1020	Sayre, A.N., 1947, Water levels and artesian pressure in observation wells in the United States, 1944, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1020.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1027	Paulsen, C.G., and others, 1948, Water levels and artesian pressure in observation wells in the United States, 1945, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1027.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1075	Paulsen, C.G., and others, 1948, Water levels and artesian pressure in observation wells in the United States, 1946, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1075.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1130	Paulsen, C.G., and others, 1951, Water levels and artesian pressure in observation wells in the United States, 1948, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1130.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1160	Paulsen, C.G., and others, 1952, Water levels and artesian pressure in observation wells in the United States, 1949, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1160.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1169	Paulsen, C.G., and others, 1952, Water levels and artesian pressure in observation wells in the United States, 1950, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1169.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1195	Sayre, A.N., 1954, Water levels and artesian pressures in observation wells in the United States, 1951, Northwestern States: U.S. Geological Survey Water Supply Paper 1195.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1225	Sayre, A.N., 1955, Water levels and artesian pressures in observation wells in the United States, 1952 Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1225.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1269	Sayre, A.N., 1956, Water levels and artesian pressures in observation wells in the United States, 1953 Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1269.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1325	Sayre, A.N., 1956, Water levels and artesian pressures in observation wells in the United States, 1954 Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1325.	1/29/2024
6290	HARN	335	HARN0000335		'23/31-3D2'	USGS WSP 1408	Sayre, A.N., 1957, Water levels and artesian pressures in observation wells in the United States, 1955 Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1408.	1/29/2024
6290	HARN	335	HARN0000335		'23/32-3D2'	USGS WSP 1100	Paulsen, C.G., and others, 1951, Water levels and artesian pressure in observation wells in the United States, 1947, Part 5, Northwestern States: U.S. Geological Survey Water Supply Paper 1100.	1/29/2024
6290	HARN	335	HARN0000335		'23S/31E-3bbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6290	HARN	335	HARN0000335		'23S/31E-3bbb'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
6290	HARN	335	HARN0000335		'433640118595401'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
6290	HARN	335	HARN0000335		'No. 34?'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18150	HARN	337	HARN0000337		'No. 35'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18151	HARN	338	HARN0000338		'No. 36'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18153	HARN	345	HARN0000345		'No. 38'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18152	HARN	346	HARN0000346		'433636119002901'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18152	HARN	346	HARN0000346		'No. 37'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18154	HARN	347	HARN0000347		'No. 39'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18418	HARN	353	HARN0000353		'23S/31E-5bca'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6256	HARN	356	HARN0000356		'23S/31E-5aac'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6256	HARN	356	HARN0000356		'23S/31E-5aac'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
6256	HARN	356	HARN0000356		'23S/31E-5aac'	USGS OFR 80-419 RILEY-ANDREWS	Townley, P.J., 1980, Ground-water data from the Riley and Andrews resource areas, southeastern Oregon: U.S. Geological Survey Open-File Report 80-419.	1/29/2024
16099	HARN	357	HARN0000357		'23S/31E-5cba'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18416	HARN	358	HARN0000358		'23S/31E-5aad'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18419	HARN	359	HARN0000359		'23S/31E-5cbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18155	HARN	362	HARN0000362		'No. 40'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18156	HARN	363	HARN0000363		'No. 41'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18157	HARN	371	HARN0000371		'No. 42'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18421	HARN	374	HARN0000374		'23S/31E-6bcb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18423	HARN	376	HARN0000376		'23S/31E-6ccd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18422	HARN	378	HARN0000378		'23S/31E-6bcc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18420	HARN	383	HARN0000383	94726	'23S/31E-6add'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18161	HARN	393	HARN0000393		'No. 46'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18158	HARN	398	HARN0000398		'No. 43'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18159	HARN	402	HARN0000402		'No. 44'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18160	HARN	403	HARN0000403		'No. 45'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18163	HARN	404	HARN0000404		'No. 48'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18162	HARN	406	HARN0000406		'No. 47'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18424	HARN	407	HARN0000407		'23S/31E-9dbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18164	HARN	409	HARN0000409		'No. 49'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18166	HARN	410	HARN0000410		'No. 51'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18165	HARN	411	HARN0000411		'No. 50'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18167	HARN	417	HARN0000417		'No. 52'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18425	HARN	439	HARN0000439		'23S/31E-11bbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6291	HARN	440	HARN0000440	94478	'23S/31E-11dcc1'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6291	HARN	440	HARN0000440	94478	'23S/31E-11dcc1'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
6292	HARN	441	HARN0000441	94477	'23S/31E-11dcc2'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6292	HARN	441	HARN0000441	94477	'23S/31E-11dcc2'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18168	HARN	444	HARN0000444		'23S/31E-13'	USGS WSP 0078	Russell, I.C., 1903, Preliminary report on artesian basins in sourthwestern Idaho and osutheastern Oregon: U.S. Geological Survey Water Supply Paper 78.	1/29/2024
18168	HARN	444	HARN0000444		'23S/31E-13'	USGS WSP 0231	Waring, G.A., 1909, Geology and water resources of the Harney Basin region, Oregon: U.S. Geological Survey Water Supply Paper 231.	1/29/2024
18168	HARN	444	HARN0000444		'No. 53'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
